"ID","Achievement_Id","Type","Asset_Id","Quantity","Start_Event","Start_Asset","Fail_Event","Fail_Asset","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","Flags","Timer_Start_Event","Timer_Asset_Id","Timer_Time","Ui_Order"
"5093","284","36","20566","1","0","0","0","0","Flimsy Male Human Mask","얇은 남자 인간 가면","Masque d'humain fragile","Leichte männliche Menschenmaske","劣质男性人类面具","劣質男性人類面具","Máscara de hombre endeble","Máscara de hombre endeble","Тонкая мужская маска","","","","","","","","16712190","0","0","0","0","15"
"5157","1396","27","13029","1","0","0","0","0","Elder Pamuya in Warsong Hold","전쟁노래부족 요새 장로 파무야","Ancien Pamuya au bastion Chanteguerre","Urahne Pamuya in der Kriegshymnenfeste","战歌要塞的长者帕姆亚","戰歌堡的帕姆亞長者","Ancestro Pamuya en Bastión Grito de Guerra","Ancestro Pamuya en Bastión Grito de Guerra","Предок Памуя в Крепости Песни Войны","","","","","","","","16712190","0","0","0","0","15"
"5327","926","46","1124","42000","0","0","0","0","Exalted with The Sunreavers","선리버 확고한 동맹","Exalté auprès des Saccage-soleil","Ehrfürchtig bei den Sonnenhäschern","夺日者崇拜","奪日者崇拜","Exaltado con los Atracasol","Exaltado con los Atracasol","Превознесение среди Похитителей Солнца","","","","","","","","16712190","0","0","0","0","15"
"5342","1466","46","1124","42000","0","0","0","0","Exalted with The Sunreavers","선리버 확고한 동맹","Exalté auprès des Saccage-soleil","Ehrfürchtig bei den Sonnenhäschern","夺日者崇拜","奪日者崇拜","Exaltado con los Atracasol","Exaltado con los Atracasol","Превознесение среди Похитителей Солнца","","","","","","","","16712190","0","0","0","0","15"
"5460","1467","0","27655","1","0","0","0","0","Mage-Lord Urom","마법사 군주 우롬","Seigneur-mage Urom","Magierlord Urom","法师领主伊洛姆","法師領主厄隆","Señor de la Magia Urom","Señor de la Magia Urom","Маг-лорд Уром","","","","","","","","16712190","0","0","0","0","15"
"5590","1202","7","229","400","0","0","0","0","Polearms","장창류","Armes d'hast","Stangenwaffen","长柄武器","長柄武器","Armas de asta","Armas de asta","Древковое","","","","","","","","16712190","0","0","0","0","15"
"5857","1269","43","1592","0","0","0","0","0","Frosthold","서리요새","Fort du Givre","Eisfestung","冰霜堡","霜堡","Fuerte Escarcha","Fuerte Escarcha","Ледяная крепость","","","","","","","","16712190","0","0","0","0","15"
"5874","1270","43","1571","0","0","0","0","0","The Shadow Vault","어둠의 무기고","Le caveau des Ombres","Das Schattengewölbe","暗影拱顶","暗影穹殿","La Cámara de las Sombras","La Cámara de las Sombras","Мрачный Свод","","","","","","","","16712190","0","0","0","0","15"
"5882","1658","0","29306","1","0","0","0","0","Heroic: Gal'darah","영웅: 갈다라","Gal'darah : mode héroïque","Heroisch: Gal'darah","英雄：迦尔达拉","英雄:蓋爾達拉","Heroico: Gal'darah","Heroico: Gal'darah","Героический режим: Гал'дара","","","","","","","","16712190","0","0","0","0","15"
"5914","1676","11","12","700","0","0","0","0","Elwynn Forest","엘윈 숲","Forêt d'Elwynn","Wald von Elwynn","艾尔文森林","艾爾文森林","Bosque de Elwynn","Bosque de Elwynn","Элвиннский лес","","","","","","","","16712190","3","0","0","0","15"
"5966","1677","11","12","550","0","0","0","0","Elwynn Forest","엘윈 숲","Forêt d'Elwynn","Wald von Elwynn","艾尔文森林","艾爾文森林","Bosque de Elwynn","Bosque de Elwynn","Элвиннский лес","","","","","","","","16712190","3","0","0","0","15"
"6018","1678","11","2100","700","0","0","0","0","Maraudon","마라우돈","Maraudon","Maraudon","玛拉顿","瑪拉頓","Maraudon","Maraudon","Мародон","","","","","","","","16712190","3","0","0","0","15"
"6113","1680","11","2100","685","0","0","0","0","Maraudon","마라우돈","Maraudon","Maraudon","玛拉顿","瑪拉頓","Maraudon","Maraudon","Мародон","","","","","","","","16712190","3","0","0","0","15"
"6501","1777","29","45550","1","0","0","0","0","Shoveltusk Steak","뾰족엄니 스테이크","Steak de brochepelle","Schaufelhauersteak","香嫩铲齿鹿排","鍬牙肉排","Filete de colmipala","Filete de colmipala","Стейк из черпорога","","","","","","","","16712190","0","0","0","0","15"
"6775","1800","29","43772","1","0","0","0","0","Kibler's Bits","키블러의 간식","Croquettes de Kibler","Kiblers Häppchen","金布勒宠物食品","基布雷爾的零嘴","Tapitas de Kibler","Tapitas de Kibler","""""Кит и кот""""","","","","","","","","16712190","0","0","0","0","15"
"7258","1957","36","43629","1","0","0","0","0","Uther Lightbringer's Gold Coin","빛의 수호자 우서의 금화","Pièce d'or d'Uther le Porteur de Lumière","Uther Lichtbringers Goldmünze","乌瑟尔·光明使者的金币","烏瑟·光明使者的金幣","Moneda de oro de Uther el Iluminado","Moneda de oro de Uther el Iluminado","Золотая монета Утера Светоносного","","","","","","","","16712190","0","0","0","0","15"
"7455","2094","42","43716","1","0","0","0","0","Murky's Copper Coin ","머키의 동화","Pièce de cuivre de Bourbie","Murkys Kupfermünze","奔波尔霸的铜币","莫奇的銅幣","Moneda de cobre de Murky","Moneda de cobre de Murky","Медная монета Мурчаля","","","","","","","","16712190","0","0","0","0","15"
"7477","2095","42","43644","1","0","0","0","0","A Peasant's Silver Coin","농부의 은화","Pièce d'argent d'un paysan","Silbermünze eines Bauern","农夫的银币","農夫的銀幣","Moneda de plata de un campesino","Moneda de plata de un campesino","Серебряная монета крестьянина","","","","","","","","16712190","0","0","0","0","15"
"7495","1516","8","2096","0","0","0","0","0","The Coin Master","동전의 제왕","Le maître des pièces","Der Münzmeister","钱币大师","硬幣達人","El maestro de las monedas","El maestro de las monedas","Ловец монеток","","","","","","","","16712190","0","0","0","0","15"
"7510","2136","8","1865","0","0","0","0","0","Lockdown!","감금!","Enfermés !","Abgeriegelt!","一级戒备！","封鎖!","¡Encerrados!","¡Encerrados!","Изоляция!","","","","","","","","16712190","0","0","0","0","15"
"7547","2138","8","2054","0","0","0","0","0","The Twilight Zone (25 player)","황혼 지대 (25인)","Les chroniques des crépusculaires (25 joueurs)","Zwielichtzone (25 Spieler)","暮光领域（25人）","暮光地帶(25人)","La Dimensión desconocida (25 j.)","La Dimensión desconocida (25 j.)","Зона сумерек (25 игроков)","","","","","","","","16712190","0","0","0","0","15"
"7576","2137","8","2148","0","0","0","0","0","Denyin' the Scion","후예 숙청","La répression des scions","Touché","断子绝孙","扼殺後裔","Rechazar al sucesor","Rechazar al sucesor","В назидание потомкам","","","","","","","","16712190","0","0","0","0","15"
"7798","322","20","26668","0","0","0","0","0","Svala Sorrowgrave","스발라 소로우그레이브","Svala Tristetombe","Svala Grabesleid","席瓦拉·索格蕾","絲瓦拉·悲傷亡墓","Svala Tumbapena","Svala Tumbapena","Свала Вечноскорбящая","","","","","","","","16712190","0","0","0","0","15"
"7817","323","20","16028","0","0","0","0","0","Patchwerk","패치워크","Le Recousu","Flickwerk","帕奇维克","縫補者","Remendejo","Remendejo","Лоскутик","","","","","","","","16712190","0","0","0","0","15"
"7837","324","20","15954","0","0","0","0","0","Noth the Plaguebringer","역병술사 노스","Noth le Porte-peste","Noth der Seuchenfürst","药剂师诺斯","『瘟疫使者』諾斯","Noth el Pesteador","Noth el Pesteador","Нот Чумной","","","","","","","","16712190","0","0","0","0","15"
"8114","2256","0","32438","1","0","0","0","0","Syreian the Bonecarver","뼈분리자 사이레이안","Syreian la Sculpteuse d'os","Syreian die Knochenschnitzerin","雕骨者希蕾娜","『雕骨者』塞瑞安","Syreian la Talahuesos","Syreian la Talahuesos","Сирейна Костерез","","","","","","","","16712190","0","0","0","0","15"
"8703","347","41","20557","0","0","0","0","0","Hallow's End Pumpink Treat","할로윈 호박 사탕","Bonbon à la citrouille de la Sanssaint","Kürbisdrops der Schlotternächte","万圣节南瓜糖","萬鬼節南瓜糖","Golosinas de calabaza de Halloween","Golosinas de calabaza de Halloween","Тыквовинская конфета","","","","","","","","16712190","2","0","0","0","15"
"8998","346","41","23161","0","0","0","0","0","Freshly-Squeezed Lemonade","갓 짜낸 레몬주스","Citronnade fraîchement pressée","Frisch gepresste Limonade","鲜榨柠檬汁","現搾的檸檬汁","Limonada fresca","Limonada fresca","Свежий лимонад","","","","","","","","16712190","2","0","0","0","15"
"9371","2556","0","2914","1","0","0","0","0","Snake","뱀","Serpent","Natter","蛇","蛇","Culebra","Culebra","Змея","","","","","","","","16712190","0","0","0","0","15"
"9378","705","7","176","400","0","0","0","0","Thrown","투척 무기","Armes de jet","Wurfwaffen","投掷武器","投擲武器","Arrojadizas","Arrojadizas","Метательное","","","","","","","","16712190","0","0","0","0","15"
"9740","2758","27","13685","1","0","0","0","0","","","","","","","","","","","","","","","","","16712190","2","0","0","0","15"
"9994","1770","0","33288","1","0","0","0","0","Yogg-Saron","요그사론","Yogg-Saron","Yogg-Saron","尤格-萨隆","尤格薩倫","Yogg-Saron","Yogg-Saron","Йогг-Сарон","","","","","","","","16712190","0","0","0","0","15"
"9995","1756","0","33288","1","0","0","0","0","Yogg-Saron","요그사론","Yogg-Saron","Yogg-Saron","尤格-萨隆","尤格薩倫","Yogg-Saron","Yogg-Saron","Йогг-Сарон","","","","","","","","16712190","0","0","0","0","15"
"11917","3802","28","68206","1","0","0","0","0","Illidan","일리단","Illidan","Illidan","伊利丹","伊利丹","Illidan","Illidan","Иллидан","","","","","","","","16712190","0","0","0","0","15"
"12632","4416","34","45890","0","0","0","0","0","Scorchling","불덩이","Brûletin","Flämmling","灼烧元素","小焦焰","Agostizo","Agostizo","Сполох","","","","","","","","16712190","2","0","0","0","15"
"12891","1695","27","24651","1","0","0","0","0","","","","","","","","","","","","","","","","","16712188","2","0","0","0","15"
"12900","1792","36","46544","1","0","0","0","0","Curious Wolvar Pup","호기심 많은 새끼 울바르","Louveteau varleu curieux","Neugieriger Wolvarwelpe","好奇的小狼獾人","好奇的小獾狼怪","Cachorro wolvar curioso","Cachorro wolvar curioso","Любопытный маленький волчер","","","","","","","","16712190","2","0","0","0","15"
"12927","4602","8","4580","0","0","0","0","0","All You Can Eat","신비한 아픔","Tout ce que vous pouvez rafler","Das Buffet ist eröffnet","极限","吃到飽","Bufet libre","Bufet libre","Таинственная дама","","","","","","","","16712190","0","0","0","0","15"
"13026","4603","8","4620","0","0","0","0","0","All You Can Eat","신비한 아픔","Tout ce que vous pouvez rafler","Das Buffet ist eröffnet","极限","吃到飽","Bufet libre","Bufet libre","Таинственная дама","","","","","","","","16712190","0","0","0","0","15"
"517","627","43","102","1","0","0","0","0","Iceflow Lake","얼음 호수","Lac glacial","Eiswellensee","涌冰湖","湧冰湖","Lago Glacial","Lago Glacial","Заледеневшее озеро","","","","","","","","16712190","0","0","0","0","16"
"774","700","36","30343","1","0","0","0","0","Medallion of the Horde","호드의 메달","Médaillon de la Horde","Medaillon der Horde","部落勋章","部落勳章","Medallón de la Horda","Medallón de la Horda","Медальон Орды","","","","","","","","16712190","2","0","0","0","16"
"794","701","36","38589","1","0","0","0","0","Medallion of the Alliance","얼라이언스의 메달","Médaillon de l'Alliance","Medaillon der Allianz","联盟勋章","聯盟勳章","Medallón de la Alianza","Medallón de la Alianza","Медальон Альянса","","","","","","","","16712190","2","0","0","0","16"
"932","750","43","476","1","0","0","0","0","Raptor Grounds","랩터 서식지","Terres des Raptors","Raptorgründe","迅猛龙巢穴","迅猛龍巢穴","Tierras de los Raptores","Tierras de los Raptores","Земли Ящеров","","","","","","","","16712190","0","0","0","0","16"
"976","761","43","576","1","0","0","0","0","Hammerfall","해머폴","Trépas-d'Orgrim","Hammerfall","落锤镇","落錘鎮","Sentencia","Sentencia","Павший Молот","","","","","","","","16712190","0","0","0","0","16"
"1045","768","43","228","1","0","0","0","0","Undercity","언더시티","Fossoyeuse","Unterstadt","幽暗城","幽暗城","Entrañas","Entrañas","Подгород","","","","","","","","16712190","0","0","0","0","16"
"1096","771","43","879","1","0","0","0","0","Northdale","노스데일","Valnord","Nordtal","北谷","北谷","Vallenorte","Vallenorte","Северный Дол","","","","","","","","16712190","0","0","0","0","16"
"1211","781","43","513","1","0","0","0","0","Balia'mah Ruins","발리아마 폐허","Ruines de Balia'mah","Ruinen von Balia'mah","巴里亚曼废墟","巴里亞曼廢墟","Ruinas de Balia'mah","Ruinas de Balia'mah","Руины Балиа'ма","","","","","","","","16712190","0","0","0","0","16"
"1338","845","43","756","1","0","0","0","0","Bough Shadow","어둠의 나무","L'Ombrage","Schattengrün","大树荫","大樹蔭","Talloumbrío","Talloumbrío","Тенистая Крона","","","","","","","","16712190","0","0","0","0","16"
"1394","849","43","996","1","0","0","0","0","Isle of Dread","공포의 섬","Île de l'effroi","Die Insel des Schreckens","恐怖之岛","恐怖之島","Isla del Terror","Isla del Terror","Остров Ужаса","","","","","","","","16712190","0","0","0","0","16"
"1424","851","43","643","1","0","0","0","0","Southmoon Ruins","서쪽 달의 폐허","Ruines de Sudelune","Südmondruinen","南月废墟","南月廢墟","Ruinas de Lunasur","Ruinas de Lunasur","Руины Южной Луны","","","","","","","","16712190","0","0","0","0","16"
"1440","852","43","856","1","0","0","0","0","Ravencrest Monument","레이븐크레스트 기념비","Colosse de Crête-du-corbeau","Rabenkrones Monument","拉文凯斯雕像","黑羽紀念碑","Monumento Cresta Cuervo","Monumento Cresta Cuervo","Памятник Гребню Ворона","","","","","","","","16712190","0","0","0","0","16"
